Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress Score®,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Min Temp,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2022-10-12 14:50:41,false,"Howard County Running","8.01","931","01:09:56","--","--","157","170","8:44","5:44","306","288","1.17","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.0","9","NaN","01:09:54","01:13:39","311","514"
Running,2022-10-10 14:44:09,false,"Howard County Running","10.01","1,167","01:28:13","--","--","159","180","8:49","5:56","336","352","1.15","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:03.6","11","NaN","01:28:09","01:30:26","293","513"
Running,2022-10-07 06:07:37,false,"Denver Running","5.18","611","00:43:29","--","--","158","168","8:24","10:53","46","56","1.22","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:30.2","6","NaN","00:43:20","00:50:36","5,162","5,226"
Running,2022-10-06 06:12:33,false,"Denver Running","6.21","733","00:48:47","--","--","163","173","7:52","0:55","85","91","1.25","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:45.3","7","NaN","00:48:47","00:48:55","5,210","5,290"
Running,2022-10-05 06:06:59,false,"Denver Running","6.22","751","00:49:24","--","--","161","175","7:57","2:07","53","65","1.26","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:51.1","7","NaN","00:49:22","00:50:17","5,154","5,230"
Running,2022-10-04 06:31:41,false,"Denver Running","6.77","802","00:53:48","--","--","164","177","7:57","4:06","79","82","1.23","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:06:57.6","7","NaN","00:53:26","00:59:47","5,153","5,230"
Running,2022-10-02 17:32:56,false,"Columbia Running","1.00","117","00:09:04.0","--","--","161","168","9:02","7:58","22","--","1.11","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.6","2","NaN","00:09:03.6","00:09:04.0","289","331"
Running,2022-10-02 16:40:00,false,"Howard County Running","6.00","695","00:52:43","--","--","158","171","8:47","7:22","79","214","1.16","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.3","7","NaN","00:52:42","00:52:43","279","507"
Running,2022-10-01 17:43:13,false,"Howard County Running","5.07","399","01:23:45","--","--","115","125","16:31","9:47","232","240","0.85","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:03.1","6","NaN","01:23:44","01:23:45","381","506"
Running,2022-09-30 16:19:53,false,"Howard County Running","5.00","579","00:44:41","--","--","157","176","8:56","7:55","266","196","1.14","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.2","6","NaN","00:44:40","00:44:48","335","508"
Running,2022-09-29 20:58:25,false,"Howard County Running","7.01","816","00:58:09","--","--","161","176","8:18","5:51","360","383","1.20","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.6","8","NaN","00:58:07","00:58:09","377","510"
Running,2022-09-28 12:15:28,false,"Howard County Running","5.01","581","00:44:57","--","--","157","166","8:59","6:16","276","200","1.14","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.1","6","NaN","00:44:56","00:45:22","335","511"
Running,2022-09-27 18:50:28,false,"Howard County Running","1.96","164","00:33:27","--","--","111","122","17:02","1:51","103","104","0.85","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:16:13","2","NaN","00:33:22","00:39:51","417","510"
Running,2022-09-26 17:43:42,false,"Howard County Running","10.00","1,165","01:30:13","--","--","157","172","9:01","7:27","376","385","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.9","11","NaN","01:30:11","01:31:04","293","512"
Running,2022-09-23 17:50:26,false,"Howard County Running","8.01","931","01:10:45","--","--","160","175","8:50","6:57","309","288","1.14","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02","9","NaN","01:10:43","01:11:49","312","512"
Running,2022-09-22 18:22:05,false,"Columbia Running","7.01","847","01:02:51","--","--","160","170","8:58","3:21","176","220","1.12","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.5","8","NaN","01:02:50","01:03:03","328","516"
Running,2022-09-21 07:24:33,false,"Howard County Running","5.00","580","00:44:39","--","--","159","168","8:55","7:17","240","225","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.0","6","NaN","00:44:38","00:44:43","382","511"
Running,2022-09-19 17:46:07,false,"Howard County Running","9.00","1,047","01:19:06","--","--","162","245","8:47","4:50","1,398","1,358","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.2","10","NaN","01:19:05","01:19:54","232","545"
Running,2022-09-17 18:07:13,false,"Howard County Running","4.01","462","00:36:20","--","--","161","171","9:04","7:22","128","123","1.10","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.0","5","NaN","00:36:20","00:36:20","381","507"
Running,2022-09-15 17:07:50,false,"Howard County Running","5.00","585","00:41:28","--","--","164","172","8:17","6:06","209","197","1.18","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.1","6","NaN","00:41:26","00:42:11","333","508"
Running,2022-09-14 15:49:08,false,"Howard County Running","7.01","811","00:58:03","--","--","165","175","8:17","6:10","263","226","1.17","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.0","8","NaN","00:58:02","01:00:12","312","509"
Running,2022-09-13 17:38:55,false,"Howard County Running","5.01","587","00:40:01","--","--","166","177","8:00","6:02","263","199","1.21","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.5","6","NaN","00:40:00","00:40:24","335","509"
Running,2022-09-11 17:50:29,false,"Howard County Running","6.00","701","00:52:25","--","--","164","183","8:44","7:10","295","303","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.9","7","NaN","00:52:24","00:53:11","335","512"
Running,2022-09-10 09:44:01,false,"Howard County Running","5.00","579","00:43:03","--","--","165","176","8:36","7:13","264","196","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.0","6","NaN","00:43:03","00:43:03","335","510"
Running,2022-09-08 17:50:11,false,"Howard County Running","5.00","586","00:41:39","--","--","164","176","8:19","6:01","274","201","1.18","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.4","6","NaN","00:41:38","00:41:56","335","509"
Running,2022-09-06 18:13:18,false,"Running","4.00","463","00:36:44","--","--","164","174","9:11","8:24","--","--","1.07","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.3","5","NaN","00:36:43","00:36:53","--","--"
Running,2022-09-05 16:00:10,false,"Howard County Running","3.54","283","01:01:57","--","--","111","128","17:31","6:07","97","95","0.83","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:09:14.2","4","NaN","01:01:57","01:01:57","393","508"
Running,2022-09-04 16:32:33,false,"Howard County Running","1.81","150","00:29:49","--","--","112","129","16:30","4:00","88","131","0.87","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:13:26","2","NaN","00:29:49","00:29:49","413","508"
Running,2022-09-04 16:05:00,false,"Howard County Running","3.01","347","00:25:56","--","--","172","190","8:38","6:37","81","110","1.08","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.5","4","NaN","00:25:55","00:25:56","381","509"
Running,2022-09-03 18:25:03,false,"Howard County Running","5.00","579","00:44:53","--","--","168","179","8:58","7:26","267","202","1.07","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.4","6","NaN","00:44:52","00:45:04","335","510"
Running,2022-09-01 18:28:49,false,"Howard County Running","1.40","112","00:24:26","--","--","109","167","17:29","4:33","133","82","0.85","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:07:41.9","2","NaN","00:23:55","00:24:37","370","508"
Running,2022-09-01 18:00:28,false,"Howard County Running","3.00","347","00:26:52","--","--","169","179","8:57","7:40","87","102","1.07","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.8","4","NaN","00:26:51","00:26:52","400","509"
Running,2022-08-30 19:24:44,false,"Howard County Running","4.39","356","01:17:44","--","--","111","125","17:41","4:50","183","203","0.82","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:06:53.9","5","NaN","01:17:42","01:17:56","381","508"
Running,2022-08-30 16:02:02,false,"Howard County Running","1.57","63","01:42:14","--","--","1","165","--","3:52","2","--","108.19","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:07.9","3","NaN","00:38:44","01:42:14","426","430"
Running,2022-08-29 17:31:01,false,"Howard County Running","0.01","1","00:00:08.6","--","--","135","158","11:41","6:30","--","--","1.02","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:08.6","1","NaN","00:00:08.6","00:00:08.6","427","427"
Running,2022-08-27 08:45:02,false,"Howard County Running","13.12","1,533","01:53:49","--","--","164","231","8:41","5:17","389","371","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:58.6","14","NaN","01:53:47","01:55:13","272","511"
Running,2022-08-25 18:12:25,false,"Howard County Running","0.48","38","00:09:38.2","--","--","95","125","20:12","11:19","--","--","0.84","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:09:38.2","1","NaN","00:08:36","00:09:38.2","417","443"
Running,2022-08-25 16:22:49,false,"Howard County Running","4.00","461","00:33:43","--","--","166","176","8:25","5:19","193","202","1.15","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.1","5","NaN","00:33:42","00:33:49","400","509"
Running,2022-08-24 19:19:42,false,"Howard County Running","6.05","701","00:53:18","--","--","164","176","8:49","6:07","218","205","1.11","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:22.5","7","NaN","00:53:18","00:53:27","381","509"
Running,2022-08-23 18:16:57,false,"Howard County Running","8.00","931","01:08:36","--","--","166","246","8:34","5:46","240","297","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.2","9","NaN","01:08:35","01:10:50","312","508"
Running,2022-08-22 15:49:55,false,"Running","6.22","719","00:52:34","--","--","162","173","8:27","7:53","--","--","1.18","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:54.0","7","NaN","00:52:33","00:52:36","--","--"
Running,2022-08-20 12:21:25,false,"Howard County Running","1.22","102","00:25:27","--","--","87","120","20:53","3:35","33","46","0.89","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:04:47.6","2","NaN","00:25:27","00:26:15","351","394"
Running,2022-08-19 17:21:24,false,"Howard County Running","13.11","1,536","01:50:31","--","--","161","226","8:26","1:33","402","413","1.19","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:58.4","14","NaN","01:50:28","01:53:33","272","511"
Running,2022-08-17 18:51:36,false,"Howard County Running","6.01","697","00:52:07","--","--","162","174","8:40","2:58","298","305","1.15","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:05.1","7","NaN","00:52:06","00:52:27","335","509"
Running,2022-08-15 18:18:02,false,"Howard County Running","8.01","928","01:03:45","--","--","165","177","7:58","4:22","301","255","1.23","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.9","9","NaN","01:03:43","01:03:58","312","510"
Running,2022-08-13 08:39:48,false,"Howard County Running","13.11","1,535","01:48:58","--","--","162","246","8:19","6:01","410","415","1.18","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:56.9","14","NaN","01:48:56","01:51:59","272","512"
Running,2022-08-11 18:21:07,false,"Howard County Running","0.23","18","00:04:00.9","--","--","111","120","17:44","12:37","--","5","0.82","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:04:00.9","1","NaN","00:04:00.9","00:04:00.9","418","432"
Running,2022-08-11 17:11:54,false,"Howard County Running","8.00","931","01:07:19","--","--","161","177","8:25","6:05","249","224","1.18","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.0","9","NaN","01:07:17","01:08:27","312","508"
Running,2022-08-08 19:56:34,false,"Columbia Running","2.00","157","00:32:52","--","--","112","125","16:25","12:27","153","104","0.88","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.0","3","NaN","00:32:51","00:32:52","378","508"
Running,2022-08-08 18:58:32,false,"Howard County Running","6.01","690","00:53:05","--","--","159","209","8:50","6:56","153","209","1.15","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:04.3","7","NaN","00:53:03","00:56:47","312","509"
Running,2022-08-06 20:10:47,false,"Howard County Running","0.29","22","00:04:55.8","--","--","112","120","16:54","14:31","--","26","0.85","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:04:55.8","1","NaN","00:04:55","00:04:55.8","418","446"
Running,2022-08-06 18:26:02,false,"Howard County Running","11.00","1,275","01:37:56","--","--","160","170","8:54","6:21","383","338","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.8","12","NaN","01:37:54","01:43:54","279","509"
Running,2022-08-05 16:54:37,false,"Howard County Running","4.01","414","00:43:22","--","--","141","239","10:49","4:34","265","271","1.05","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.8","5","NaN","00:43:03","00:47:27","375","509"
Running,2022-08-04 19:57:54,false,"Howard County Running","1.11","91","00:16:17","--","--","119","138","14:44","12:05","56","71","0.92","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:26.8","2","NaN","00:16:17","00:16:17","418","509"
Running,2022-08-04 19:06:05,false,"Howard County Running","5.00","577","00:46:26","--","--","158","227","9:17","7:37","148","141","1.10","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.0","6","NaN","00:46:25","00:51:06","399","510"
Running,2022-08-03 20:17:17,false,"Columbia Running","0.54","42","00:08:59.4","--","--","113","146","16:33","11:44","24","25","0.86","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:08:59.4","1","NaN","00:08:59.4","00:09:23.0","476","507"
Running,2022-08-03 20:06:27,false,"Columbia Running","1.00","115","00:09:55.5","--","--","155","163","9:53","4:12","113","--","1.05","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.3","2","NaN","00:09:55.3","00:10:10","376","500"
Running,2022-08-03 19:09:24,false,"Howard County Running","6.00","699","00:54:43","--","--","158","231","9:07","4:55","171","213","1.12","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.9","7","NaN","00:54:42","00:55:16","312","512"
Running,2022-08-02 18:51:37,false,"Columbia Running","4.10","472","00:36:15","--","--","157","167","8:50","5:48","17","--","1.16","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:55.5","5","NaN","00:36:10","00:42:59","358","384"
Running,2022-08-01 18:24:45,false,"Columbia Running","1.00","83","00:17:02","--","--","111","163","17:00","3:29","96","27","0.85","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.8","2","NaN","00:17:02","00:17:02","436","508"
Running,2022-08-01 17:21:43,false,"Howard County Running","6.29","734","00:53:35","--","--","161","177","8:31","5:55","186","223","1.18","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:02:41.8","7","NaN","00:53:34","00:59:15","312","511"
Running,2022-07-28 05:57:10,false,"Boulder Running","7.75","906","01:11:43","--","--","157","240","9:15","2:55","480","463","1.11","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:06:56.3","8","NaN","01:09:52","01:18:46","5,276","5,709"
Running,2022-07-27 06:00:08,false,"Boulder Running","8.00","940","01:11:14","--","--","161","171","8:54","4:35","636","633","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.4","9","NaN","01:11:10","01:16:16","5,274","5,743"
Running,2022-07-26 06:03:46,false,"Boulder Running","8.26","967","01:11:56","--","--","157","166","8:42","3:52","757","740","1.18","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:02:17.5","9","NaN","01:11:08","01:20:00","5,274","5,785"
Running,2022-07-24 08:01:44,false,"Howard County Running","13.17","1,531","01:55:35","--","--","161","174","8:47","4:42","437","467","1.14","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:31.0","14","NaN","01:55:33","01:56:33","272","510"
Running,2022-07-22 19:00:36,false,"Howard County Running","12.00","1,381","01:49:04","--","--","158","176","9:05","3:33","2,313","2,327","1.12","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.3","13","NaN","01:48:32","01:49:22","-1,572","518"
Running,2022-07-20 19:21:02,false,"Howard County Running","8.01","932","01:10:24","--","--","159","167","8:48","4:58","337","336","1.15","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.0","9","NaN","01:10:12","01:16:49","312","510"
Running,2022-07-19 19:53:37,false,"Howard County Running","4.00","465","00:35:14","--","--","158","167","8:48","6:53","136","141","1.16","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.4","5","NaN","00:35:13","00:35:14","381","511"
Running,2022-07-18 19:13:02,false,"Howard County Running","8.00","928","01:07:44","--","--","160","231","8:28","4:37","286","273","1.19","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.5","9","NaN","01:07:41","01:10:11","312","508"
Running,2022-07-16 09:01:20,false,"Howard County Running","10.01","1,165","01:26:22","--","--","162","176","8:38","6:10","303","252","1.15","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.3","11","NaN","01:26:19","01:29:11","279","510"
Running,2022-07-14 19:40:29,false,"Howard County Running","5.00","578","00:43:39","--","--","158","167","8:44","5:08","267","203","1.17","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.2","6","NaN","00:43:37","00:45:59","335","511"
Running,2022-07-14 12:51:51,false,"Howard County Running","2.31","183","00:52:55","--","--","85","120","22:52","5:21","129","119","0.82","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:06:58.0","3","NaN","00:47:44","00:52:55","214","285"
